time,x_error,y_error,distance_error
1773611599319710747,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599319851697,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599319888087,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599319915387,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599319941343,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599319967235,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599319993159,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599320038766,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599879494295,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599886898620,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599894559497,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599907538965,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599919381551,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599940218694,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611599989937501,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600009434404,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600133779442,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600308837943,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600364436170,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600403666047,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600441593128,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600456329799,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600507621625,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600537923610,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600573805347,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600605279579,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600618123667,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600699397300,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
1773611600754921372,-0.4983914792537689,-0.31623998284339905,-0.3458780348300934
