time,x_error,y_error,distance_error
1773611415703064990,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611415743170772,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611415805715835,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611415878952061,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611415949299631,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416052614221,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416157685614,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416179677268,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416266734592,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416293932421,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416362797895,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416420694505,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416528612214,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416631647435,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416674025978,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611416715536549,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611416760105844,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417107712294,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611417107854934,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417110012819,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611417110396768,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417110476649,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417222957849,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417249502044,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611417299108940,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417379885116,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417432988548,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417500127480,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611417565064842,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417629987002,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417702532871,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417763915192,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611417843507902,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611417902263324,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611417974758307,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418035970829,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418839888527,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418847874265,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418864890984,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418872151741,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418889523798,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418900043306,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611418910711311,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611418928071814,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611419531071209,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611419544925290,2.7840230464935303,-0.0732148140668869,2.7847814559936523
1773611419552010317,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611419563227159,2.6181299686431885,-0.06616225838661194,2.6187796592712402
1773611419570952358,2.076425075531006,-0.043132953345775604,2.076754093170166
1773611419584113845,2.196359395980835,-0.04823167622089386,2.196754217147827
1773611419602505325,2.469621181488037,-0.06872731447219849,2.4703545570373535
1773611419609031406,2.329197883605957,-0.062405213713645935,2.3298301696777344
1773611419618585332,2.1994946002960205,-0.05656573921442032,2.2000370025634766
1773611419624748875,2.1994946002960205,-0.05656573921442032,2.2000370025634766
1773611419641200734,1.86368989944458,-0.04144720733165741,1.8640185594558716
1773611419673419699,2.4733173847198486,-0.07778238505125046,2.4742558002471924
1773611419738391293,2.4733173847198486,-0.07778238505125046,2.4742558002471924
1773611419800207603,2.329197883605957,-0.062405213713645935,2.3298301696777344
1773611419867339932,2.3326003551483154,-0.07109393924474716,2.3334200382232666
1773611419932837284,1.9703874588012695,-0.053877539932727814,1.9709209203720093
1773611419999415180,2.202636480331421,-0.06491660326719284,2.203350067138672
1773611420067678610,2.205784320831299,-0.07328431308269501,2.206692695617676
1773611420138019505,2.336009979248047,-0.07980089634656906,2.3370416164398193
1773611420199053507,2.205784320831299,-0.07328431308269501,2.206692695617676
1773611420268915625,2.205784320831299,-0.07328431308269501,2.206692695617676
1773611420336391061,2.336009979248047,-0.07980089634656906,2.3370416164398193
1773611420402095984,2.088074207305908,-0.07531741261482239,2.089073419570923
1773611420468218716,1.978522777557373,-0.07720958441495895,1.9796149730682373
1773611420538658502,2.093932628631592,-0.09150372445583344,2.0954043865203857
1773611420620915142,1.9812445640563965,-0.085016168653965,1.9825674295425415
1773611420675066762,1.986703872680664,-0.10067343711853027,1.9885549545288086
1773611420737409303,2.0998141765594482,-0.10775326192378998,2.1018505096435547
1773611420804952171,2.224806785583496,-0.12384727597236633,2.227383613586426
1773611420875131222,2.0998141765594482,-0.10775326192378998,2.1018505096435547
1773611420941705496,2.2216203212738037,-0.11537738889455795,2.2238593101501465
1773611421006424926,2.2216203212738037,-0.11537738889455795,2.2238593101501465
1773611421076628296,2.2216203212738037,-0.11537738889455795,2.2238593101501465
1773611421143058515,2.3531653881073,-0.12361110746860504,2.355626344680786
1773611421204700709,2.495666265487671,-0.1325305551290512,2.498370885848999
1773611421276710021,2.819506883621216,-0.15280048549175262,2.8227758407592773
1773611421349683832,2.8239903450012207,-0.1628561019897461,2.8276989459991455
1773611421406213420,3.2189738750457764,-0.1993386447429657,3.2239766120910645
1773611421476640176,3.0144147872924805,-0.18550746142864227,3.0189828872680664
1773611421548817221,3.0144147872924805,-0.18550746142864227,3.0189828872680664
1773611421614554141,2.828484535217285,-0.1729358732700348,2.8326609134674072
1773611421677146592,2.832989454269409,-0.18303988873958588,2.8376617431640625
1773611421745820692,2.666985511779785,-0.18078204989433289,2.671764373779297
1773611421813433195,2.5107297897338867,-0.16943201422691345,2.5151288509368896
1773611421879261422,2.514516592025757,-0.17870831489562988,2.519404411315918
1773611421949143826,2.6711177825927734,-0.19047683477401733,2.6764161586761475
1773611422016677828,2.5183117389678955,-0.18800513446331024,2.523714542388916
1773611422079021666,2.675259590148926,-0.20019398629665375,2.681104898452759
1773611422146495970,2.373992443084717,-0.1767970323562622,2.37899112701416
1773611422210311471,2.5183117389678955,-0.18800513446331024,2.523714542388916
1773611422277290805,2.5183117389678955,-0.18800513446331024,2.523714542388916
1773611422347720309,2.373992443084717,-0.1767970323562622,2.37899112701416
1773611422411353069,2.675259590148926,-0.20019398629665375,2.681104898452759
1773611422480818106,2.675259590148926,-0.20019398629665375,2.681104898452759
1773611422548252470,2.675259590148926,-0.20019398629665375,2.681104898452759
1773611422615947409,2.373992443084717,-0.1767970323562622,2.37899112701416
1773611422685511978,2.5183117389678955,-0.18800513446331024,2.523714542388916
1773611422748408554,2.5221152305603027,-0.1973225325345993,2.528059482574463
1773611422823529273,2.2440621852874756,-0.17502984404563904,2.249173879623413
1773611422890184248,2.1205813884735107,-0.1651298552751541,2.1253271102905273
1773611422953776714,2.0087482929229736,-0.16389667987823486,2.0136125087738037
1773611423020401484,2.0087482929229736,-0.16389667987823486,2.0136125087738037
1773611423087360329,1.9044828414916992,-0.16274695098400116,1.9094672203063965
1773611423158483415,1.9044828414916992,-0.16274695098400116,1.9094672203063965
1773611423224640853,1.6237728595733643,-0.1388305127620697,1.6278291940689087
1773611423290564822,1.4643352031707764,-0.12524648010730743,1.4678744077682495
1773611423356245659,1.4680616855621338,-0.13831572234630585,1.4723701477050781
