time,x_error,y_error,distance_error
1773611385770974717,2.606123447418213,-0.03799379989504814,2.6063385009765625
1773611385830051036,2.454915761947632,-0.03270355612039566,2.455082654953003
1773611385877585566,2.454915761947632,-0.03270355612039566,2.455082654953003
1773611385947724138,2.1838808059692383,-0.015062396414577961,2.1839194297790527
1773611386004627083,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386074394004,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386150492425,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386207802898,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386279615598,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386350857104,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386410560942,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386477501333,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386543038380,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386611664801,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386680172873,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386739939246,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386808338571,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611386953144414,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387017306413,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387079790281,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387153849107,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387219262078,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387280309286,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387351999451,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387414573697,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387488078673,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387555397890,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387617454578,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387695254687,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387759946080,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387822031891,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387885249276,2.186990976333618,-0.02332977019250393,2.1870837211608887
1773611387957518828,2.186990976333618,-0.02332977019250393,2.1870837211608887
