time,x_error,y_error,distance_error
1773612043490678843,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043557925723,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043609403522,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043680653908,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043754551803,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043810932146,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043878526986,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612043941865726,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044013242459,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044087891592,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044142613146,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044209425388,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044277929042,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044343228412,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044415265141,1.425137996673584,-1.005100965499878,1.6461329460144043
1773612044481230092,1.3523447513580322,-0.966956615447998,1.5640567541122437
1773612044555249902,1.2788760662078857,-0.9109635949134827,1.474003791809082
1773612044617054247,1.3421576023101807,-0.9256891012191772,1.5377988815307617
1773612044683971744,1.2709054946899414,-0.8777981400489807,1.4533131122589111
1773612044764569510,1.2037620544433594,-0.8326688408851624,1.3737993240356445
1773612044821038481,1.1389731168746948,-0.7838947772979736,1.2951675653457642
1773612044884329968,1.318739652633667,-0.8308236002922058,1.4793388843536377
1773612044949952112,1.3121378421783447,-0.8040791749954224,1.4633585214614868
1773612045031225642,1.3039400577545166,-0.7708699107170105,1.4438345432281494
1773612045084812891,1.5107252597808838,-0.8132043480873108,1.652536153793335
1773612045151488660,1.4275941848754883,-0.7587417960166931,1.5559934377670288
1773612045217711340,1.4933834075927734,-0.7486321926116943,1.6149988174438477
1773612045288514849,1.4819591045379639,-0.706093966960907,1.59098482131958
1773612045352219820,1.5486347675323486,-0.6871299147605896,1.6491392850875854
1773612045419554418,1.7040903568267822,-0.6841722726821899,1.797675609588623
1773612045487037506,1.60416841506958,-0.6156714558601379,1.6833434104919434
1773612045553806784,1.587597370147705,-0.5575530529022217,1.6531702280044556
1773612045618665691,1.5671873092651367,-0.48597025871276855,1.6175987720489502
1773612045697391827,1.6383025646209717,-0.46051520109176636,1.6822959184646606
1773612045771579409,1.6886804103851318,-0.35254231095314026,1.7140308618545532
1773612045821180271,1.750133752822876,-0.2701220214366913,1.7646838426589966
1773612045900287297,1.8143088817596436,-0.18405115604400635,1.8209054470062256
1773612045957255451,1.9812445640563965,-0.085016168653965,1.9825674295425415
1773612046024672523,2.0533957481384277,0.020493358373641968,2.0534706115722656
1773612046094303135,2.2528624534606934,0.13253317773342133,2.2557857036590576
1773612046156970961,2.0963168144226074,0.21768970787525177,2.1046292781829834
1773612046224509557,2.0904598236083984,0.23325811326503754,2.1000213623046875
