time,x_error,y_error,distance_error
1773612139415492944,2.021463394165039,-1.4482464790344238,2.3770477771759033
1773612139443359622,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139467476510,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139490548957,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139516877265,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139539143180,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139551134434,2.021463394165039,-1.4482464790344238,2.3770477771759033
1773612139612577104,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139674988047,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139758024191,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139820694069,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612139998569915,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140022926602,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140028970666,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140101799875,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140171547126,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140233527000,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140304023852,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140367101578,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140440519957,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140506303545,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140571333629,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140640723411,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140707645175,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140774920217,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140842654979,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140915349968,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612140972877337,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612141047982296,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612141115484469,2.024287700653076,-1.4575456380844116,2.3838653564453125
1773612141185351706,1.9103248119354248,-1.3853038549423218,2.249399185180664
1773612141241252895,1.7059168815612793,-1.2557282447814941,2.008329391479492
1773612141307932375,1.448948860168457,-1.0989495515823364,1.7082648277282715
1773612141373179285,1.7756359577178955,-1.2170442342758179,2.053575038909912
1773612141442349279,1.858933448791504,-1.210589051246643,2.1261188983917236
1773612141508954192,1.7473962306976318,-1.1180013418197632,1.986222743988037
1773612141588082599,1.8289852142333984,-1.1087751388549805,2.0572311878204346
