time,x_error,y_error,distance_error
1773611662491256005,-0.459230899810791,-0.306580513715744,-0.3274621069431305
1773611662608137804,-0.45059439539909363,-0.30744823813438416,-0.3208518624305725
1773611662666637465,-0.4283444285392761,-0.3020661175251007,-0.3087446987628937
1773611662750024014,-0.38478076457977295,-0.2797550857067108,-0.28994783759117126
1773611662843275543,-0.34141451120376587,-0.24939113855361938,-0.2713163495063782
1773611662930230795,-0.3244372308254242,-0.22699104249477386,-0.26768413186073303
1773611662967839252,-0.2860884368419647,-0.205534890294075,-0.24259628355503082
1773611662980367573,-0.2590090036392212,-0.18083207309246063,-0.22676736116409302
1773611663030323652,-0.2224287986755371,-0.14805226027965546,-0.20204849541187286
1773611663091243866,-0.17378413677215576,-0.1074492409825325,-0.16385149955749512
1773611663177261212,-0.15953588485717773,-0.05783475935459137,-0.15671025216579437
1773611663236159053,-0.11390906572341919,-0.009985978715121746,-0.11383068561553955
1773611663281871601,-0.09777945280075073,0.044424816966056824,-0.09626824408769608
1773611663370765826,-0.04795372486114502,0.12136316299438477,-0.03754088655114174
1773611663440715399,-0.10675722360610962,0.13403086364269257,-0.0929417535662651
1773611663513858511,-0.06156039237976074,0.13607197999954224,-0.04824172332882881
1773611663583252442,-0.02477431297302246,0.13773325085639954,-0.01181117258965969
1773611663640644632,-0.0612950325012207,0.1335640400648117,-0.04846319928765297
1773611663707557972,0.004010200500488281,0.1148749366402626,0.012710713781416416
1773611663771770973,0.06395506858825684,0.08786499500274658,0.06868376582860947
1773611663839148580,0.11561352014541626,0.04914073273539543,0.11700725555419922
1773611663914988030,0.15453976392745972,0.00786166824400425,0.1545739322900772
1773611663975153115,0.1606389880180359,-0.03889896720647812,0.16146941483020782
1773611664045383503,0.1655685305595398,-0.07669219374656677,0.16877496242523193
1773611664108162805,0.13481444120407104,-0.1028437465429306,0.14077125489711761
1773611664177974632,0.1010938286781311,-0.09152889996767044,0.10600131005048752
1773611664240013622,0.05493438243865967,-0.08434393256902695,0.059341251850128174
1773611664308605381,0.11695575714111328,-0.09101028740406036,0.12171965837478638
1773611664375959020,0.09852445125579834,-0.07054653018712997,0.10145203024148941
1773611664443645704,0.1289796233177185,-0.05665871500968933,0.13080382347106934
1773611664509206926,0.12859296798706055,-0.05359790846705437,0.13022629916667938
1773611664576899371,0.09414982795715332,-0.034821875393390656,0.09486773610115051
1773611664648737349,0.09414982795715332,-0.034821875393390656,0.09486773610115051
1773611664715525649,0.06370025873184204,-0.034387264400720596,0.06442654132843018
1773611664776541658,0.07925277948379517,-0.03899139165878296,0.0801689624786377
1773611664845059132,0.1274346113204956,-0.04442904517054558,0.12855872511863708
1773611664909249573,0.19834059476852417,-0.052431270480155945,0.1997888833284378
1773611664984317191,0.16227716207504272,-0.051458440721035004,0.1637273132801056
1773611665046201663,0.14440667629241943,-0.04634445533156395,0.14560656249523163
1773611665110726498,0.1618672013282776,-0.04831499606370926,0.16314628720283508
1773611665178443943,0.11093086004257202,-0.042566485702991486,0.11198250949382782
1773611665249311208,0.007338881492614746,-0.03358281031250954,0.0080831004306674
1773611665312768607,0.06507360935211182,-0.04594988003373146,0.06636779755353928
1773611665380597014,0.06541752815246582,-0.04884559288620949,0.06687920540571213
1773611665449592490,0.05090177059173584,-0.04987933114171028,0.05245348438620567
1773611665519812290,0.036751508712768555,-0.05088704079389572,0.0383954755961895
1773611665591452864,0.06610614061355591,-0.05464309826493263,0.06793343275785446
1773611665657458258,0.08066713809967041,-0.05072009190917015,0.08221416920423508
1773611665715738886,0.09669709205627441,-0.05562379211187363,0.09852223098278046
1773611665782945785,0.11243051290512085,-0.05462447553873062,0.11415868252515793
1773611665853003671,0.08066713809967041,-0.05072009190917015,0.08221416920423508
1773611665923947621,0.11243051290512085,-0.05462447553873062,0.11415868252515793
1773611665989427682,0.09596800804138184,-0.04966970905661583,0.09742489457130432
1773611666052742404,0.0956038236618042,-0.046695876866579056,0.09689216315746307
1773611666121664719,0.1282065510749817,-0.05053936317563057,0.12965957820415497
1773611666188303563,0.11168015003204346,-0.04859108850359917,0.11304911226034164
1773611666250047185,0.09523993730545044,-0.0437241792678833,0.09637010842561722
1773611666319983872,0.07960599660873413,-0.04192045331001282,0.08066445589065552
1773611666388433471,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611666452959686,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611666522391907,0.06507360935211182,-0.04594988003373146,0.06636779755353928
1773611666592440997,0.06507360935211182,-0.04594988003373146,0.06636779755353928
1773611666657094016,0.06541752815246582,-0.04884559288620949,0.06687920540571213
1773611666725787911,0.08066713809967041,-0.05072009190917015,0.08221416920423508
1773611666794607394,0.050232887268066406,-0.044162992388010025,0.051450587809085846
1773611666860060254,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611666922969503,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611666991857669,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667060453183,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667140205986,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667192202503,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667266262035,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667330785469,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667399773847,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667464493601,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667536146857,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667615135793,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667680739017,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611667736133810,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667797961321,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667865748289,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667932768894,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611667998633184,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668074681425,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611668138069415,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668199609971,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668265918177,0.08031320571899414,-0.047784797847270966,0.0816870853304863
1773611668337145576,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668408168399,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668486815012,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668536600903,0.0799594521522522,-0.04485158622264862,0.0811704769730568
1773611668602546298,0.08031320571899414,-0.047784797847270966,0.0816870853304863
